Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,external_id,human_associated_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,ENA_first_public,ena_last_update,INSDC_center_alias,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),ena_first_public,ena_last_update,Scientific_Name
ERR9295190,AMPLICON,502,1595356,PRJEB38625,SAMEA13446000,1171828,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836832,SAMEA13446000,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC68368287OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:08:00Z,1,SAMEA13446000,MMPC-157092161-SA-0,Illumina,ERP122062,MMPC-157092161-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295191,AMPLICON,502,1462326,PRJEB38625,SAMEA13446001,1084926,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836833,SAMEA13446001,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC53171721OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:08:00Z,1,SAMEA13446001,MMPC-157092166-SA-0,Illumina,ERP122062,MMPC-157092166-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295192,AMPLICON,502,2426166,PRJEB38625,SAMEA13446002,1719430,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836834,SAMEA13446002,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC12554911OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446002,MMPC-157092171-SA-0,Illumina,ERP122062,MMPC-157092171-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295193,AMPLICON,502,18442978,PRJEB38625,SAMEA13446003,10790226,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836835,SAMEA13446003,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC16128563OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:40:00Z,1,SAMEA13446003,MMPC-157092188-SA-0,Illumina,ERP122062,MMPC-157092188-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295194,AMPLICON,502,696274,PRJEB38625,SAMEA13446004,532299,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836836,SAMEA13446004,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC47480128OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446004,MMPC-157092194-SA-0,Illumina,ERP122062,MMPC-157092194-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295195,AMPLICON,502,731414,PRJEB38625,SAMEA13446005,577489,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836837,SAMEA13446005,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC66768438OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446005,MMPC-157092195-SA-0,Illumina,ERP122062,MMPC-157092195-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295196,AMPLICON,502,769566,PRJEB38625,SAMEA13446006,610765,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836838,SAMEA13446006,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC56191403OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:08:00Z,1,SAMEA13446006,MMPC-157092196-SA-0,Illumina,ERP122062,MMPC-157092196-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295197,AMPLICON,502,581316,PRJEB38625,SAMEA13446007,479412,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836839,SAMEA13446007,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC60488530OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:40:00Z,1,SAMEA13446007,MMPC-157092203-SA-0,Illumina,ERP122062,MMPC-157092203-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295198,AMPLICON,502,711836,PRJEB38625,SAMEA13446008,571113,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836840,SAMEA13446008,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC85256519OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:08:00Z,1,SAMEA13446008,MMPC-157092206-SA-0,Illumina,ERP122062,MMPC-157092206-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295199,AMPLICON,502,904102,PRJEB38625,SAMEA13446009,699603,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836841,SAMEA13446009,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC72157194OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446009,MMPC-157092210-SA-0,Illumina,ERP122062,MMPC-157092210-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295200,AMPLICON,502,2997442,PRJEB38625,SAMEA13446010,1856561,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836842,SAMEA13446010,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC72607921OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446010,MMPC-157092228-SA-0,Illumina,ERP122062,MMPC-157092228-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295201,AMPLICON,502,682218,PRJEB38625,SAMEA13446011,541507,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836843,SAMEA13446011,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC21675678OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446011,MMPC-157092230-SA-0,Illumina,ERP122062,MMPC-157092230-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295202,AMPLICON,502,11469696,PRJEB38625,SAMEA13446012,6560626,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836844,SAMEA13446012,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC53802522OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446012,MMPC-157092233-SA-0,Illumina,ERP122062,MMPC-157092233-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295203,AMPLICON,502,19951488,PRJEB38625,SAMEA13446013,11577034,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836845,SAMEA13446013,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC11629403OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446013,MMPC-157092235-SA-0,Illumina,ERP122062,MMPC-157092235-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295204,AMPLICON,502,465354,PRJEB38625,SAMEA13446014,400324,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836846,SAMEA13446014,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC40004437OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:08:00Z,1,SAMEA13446014,MMPC-157092236-SA-0,Illumina,ERP122062,MMPC-157092236-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295205,AMPLICON,502,864444,PRJEB38625,SAMEA13446015,664721,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836847,SAMEA13446015,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC17358756OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446015,MMPC-157092238-SA-0,Illumina,ERP122062,MMPC-157092238-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295206,AMPLICON,502,1250984,PRJEB38625,SAMEA13446016,908673,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836848,SAMEA13446016,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC55389721OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446016,MMPC-157092239-SA-0,Illumina,ERP122062,MMPC-157092239-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295207,AMPLICON,502,580312,PRJEB38625,SAMEA13446017,479902,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836849,SAMEA13446017,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC84027859OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446017,MMPC-157092240-SA-0,Illumina,ERP122062,MMPC-157092240-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295208,AMPLICON,502,547682,PRJEB38625,SAMEA13446018,458095,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836850,SAMEA13446018,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC48131885OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446018,MMPC-157092245-SA-0,Illumina,ERP122062,MMPC-157092245-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295209,AMPLICON,502,519068,PRJEB38625,SAMEA13446019,434859,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836851,SAMEA13446019,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC63095617OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446019,MMPC-157092246-SA-0,Illumina,ERP122062,MMPC-157092246-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295210,AMPLICON,502,1938724,PRJEB38625,SAMEA13446020,1244017,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836852,SAMEA13446020,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC44855624OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446020,MMPC-157092249-SA-0,Illumina,ERP122062,MMPC-157092249-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295211,AMPLICON,502,588846,PRJEB38625,SAMEA13446021,467846,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836853,SAMEA13446021,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC76257124OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446021,MMPC-157092251-SA-0,Illumina,ERP122062,MMPC-157092251-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295212,AMPLICON,502,9680066,PRJEB38625,SAMEA13446022,5319467,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836854,SAMEA13446022,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC89337657OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:40:00Z,1,SAMEA13446022,MMPC-157092254-SA-0,Illumina,ERP122062,MMPC-157092254-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295213,AMPLICON,502,7778992,PRJEB38625,SAMEA13446023,4494192,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836855,SAMEA13446023,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC85872583OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446023,MMPC-157092257-SA-0,Illumina,ERP122062,MMPC-157092257-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295214,AMPLICON,502,15133292,PRJEB38625,SAMEA13446024,8740848,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836856,SAMEA13446024,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC62470780OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446024,MMPC-157092258-SA-0,Illumina,ERP122062,MMPC-157092258-SA-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,40.41,-3.7,,,
ERR9295215,AMPLICON,502,6605818,PRJEB38625,SAMEA13446025,3652258,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836857,SAMEA13446025,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC42243030OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446025,MMPC-157501012-SA-0,Illumina,ERP122062,MMPC-157501012-SA-0,2022-03-19,2022-03-19,EMBL,Germany,Europe,Germany,48.13,11.57,,,
ERR9295216,AMPLICON,502,1509514,PRJEB38625,SAMEA13446026,1052432,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836858,SAMEA13446026,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC41609502OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T16:40:00Z,1,SAMEA13446026,MMPC-157501114-SA-0,Illumina,ERP122062,MMPC-157501114-SA-0,2022-03-19,2022-03-19,EMBL,Germany,Europe,Germany,48.13,11.57,,,
ERR9295217,AMPLICON,502,722880,PRJEB38625,SAMEA13446027,568491,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836859,SAMEA13446027,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC71365484OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-10T10:00:00Z,1,SAMEA13446027,MMPC-157501123-SA-0,Illumina,ERP122062,MMPC-157501123-SA-0,2022-03-19,2022-03-19,EMBL,Germany,Europe,Germany,48.13,11.57,,,
ERR9295218,AMPLICON,502,595874,PRJEB38625,SAMEA13446028,487152,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2018,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],mouth environment [ENVO:08000002],saliva [ENVO:02000036],ERX8836860,SAMEA13446028,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC70594858OR,PAIRED,PCR,METAGENOMIC,human saliva metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T17:09:00Z,1,SAMEA13446028,MMPC-157501125-SA-0,Illumina,ERP122062,MMPC-157501125-SA-0,2022-03-19,2022-03-19,EMBL,Germany,Europe,Germany,48.13,11.57,,,
